timestamp,temperature_celsius
2024-09-01T08:00:00,4.022
2024-09-01T09:00:00,4.124
2024-09-01T10:00:00,4.485
2024-09-01T11:00:00,3.381
2024-09-01T12:00:00,3.823
2024-09-01T13:00:00,4.177
2024-09-01T14:00:00,3.526
2024-09-01T15:00:00,4.443
2024-09-01T16:00:00,4.111
2024-09-01T17:00:00,4.254
2024-09-01T18:00:00,3.829
2024-09-01T19:00:00,4.244
2024-09-01T20:00:00,4.321
2024-09-01T21:00:00,4.07
2024-09-01T22:00:00,4.07
2024-09-01T23:00:00,4.081
2024-09-02T00:00:00,3.741
2024-09-02T01:00:00,3.956
2024-09-02T02:00:00,3.954
2024-09-02T03:00:00,4.115
2024-09-02T04:00:00,4.3
2024-09-02T05:00:00,3.682
2024-09-02T06:00:00,3.962
2024-09-02T07:00:00,4.444
2024-09-02T08:00:00,3.777
2024-09-02T09:00:00,3.753
2024-09-02T10:00:00,4.061
2024-09-02T11:00:00,4.253
2024-09-02T12:00:00,4.003
2024-09-02T13:00:00,4.399
2024-09-02T14:00:00,4.257
2024-09-02T15:00:00,4.253
2024-09-02T16:00:00,4.166
2024-09-02T17:00:00,4.698
2024-09-02T18:00:00,3.938
2024-09-02T19:00:00,3.399
2024-09-02T20:00:00,4.481
2024-09-02T21:00:00,3.863
2024-09-02T22:00:00,4.032
2024-09-02T23:00:00,4.393
2024-09-03T00:00:00,3.519
2024-09-03T01:00:00,3.625
2024-09-03T02:00:00,3.52
2024-09-03T03:00:00,3.762
2024-09-03T04:00:00,4.132
2024-09-03T05:00:00,4.157
2024-09-03T06:00:00,4.083
2024-09-03T07:00:00,3.576
2024-09-03T08:00:00,3.307
2024-09-03T09:00:00,4.016
2024-09-03T10:00:00,3.858
2024-09-03T11:00:00,4.138
2024-09-03T12:00:00,4.211
2024-09-03T13:00:00,4.041
2024-09-03T14:00:00,4.228
2024-09-03T15:00:00,4.069
2024-09-03T16:00:00,4.159
2024-09-03T17:00:00,3.789
2024-09-03T18:00:00,3.946
2024-09-03T19:00:00,4.059
2024-09-03T20:00:00,4.246
2024-09-03T21:00:00,3.882
2024-09-03T22:00:00,4.156
2024-09-03T23:00:00,3.92
2024-09-04T00:00:00,3.965
2024-09-04T01:00:00,4.249
2024-09-04T02:00:00,3.402
2024-09-04T03:00:00,3.611
2024-09-04T04:00:00,3.555
2024-09-04T05:00:00,3.3
2024-09-04T06:00:00,3.797
2024-09-04T07:00:00,4.225
2024-09-04T08:00:00,24.851
2024-09-04T09:00:00,25.05
2024-09-04T10:00:00,24.957
2024-09-04T11:00:00,25.395
2024-09-04T12:00:00,25.172
2024-09-04T13:00:00,25.334
2024-09-04T14:00:00,24.656
2024-09-04T15:00:00,25.449
2024-09-04T16:00:00,25.814
2024-09-04T17:00:00,24.515
2024-09-04T18:00:00,24.556
2024-09-04T19:00:00,25.668
2024-09-04T20:00:00,24.904
2024-09-04T21:00:00,25.702
2024-09-04T22:00:00,24.779
2024-09-04T23:00:00,25.728
2024-09-05T00:00:00,25.066
2024-09-05T01:00:00,25.129
2024-09-05T02:00:00,25.782
2024-09-05T03:00:00,24.819
2024-09-05T04:00:00,24.529
2024-09-05T05:00:00,24.776
2024-09-05T06:00:00,25.226
2024-09-05T07:00:00,24.217
2024-09-05T08:00:00,3.804
2024-09-05T09:00:00,4.128
2024-09-05T10:00:00,3.943
2024-09-05T11:00:00,4.099
2024-09-05T12:00:00,4.109
2024-09-05T13:00:00,4.396
2024-09-05T14:00:00,3.897
2024-09-05T15:00:00,3.557
2024-09-05T16:00:00,4.32
2024-09-05T17:00:00,3.901
2024-09-05T18:00:00,4.334
2024-09-05T19:00:00,4.115
2024-09-05T20:00:00,3.961
2024-09-05T21:00:00,4.105
2024-09-05T22:00:00,4.585
2024-09-05T23:00:00,4.623
2024-09-06T00:00:00,4.021
2024-09-06T01:00:00,4.048
2024-09-06T02:00:00,4.323
2024-09-06T03:00:00,3.746
2024-09-06T04:00:00,4.1
2024-09-06T05:00:00,3.992
2024-09-06T06:00:00,4.094
2024-09-06T07:00:00,3.75
2024-09-06T08:00:00,3.523
2024-09-06T09:00:00,3.378
2024-09-06T10:00:00,3.665
2024-09-06T11:00:00,3.862
2024-09-06T12:00:00,3.912
2024-09-06T13:00:00,4.581
2024-09-06T14:00:00,4.332
2024-09-06T15:00:00,3.711
2024-09-06T16:00:00,4.104
2024-09-06T17:00:00,3.878
2024-09-06T18:00:00,3.915
2024-09-06T19:00:00,4.056
2024-09-06T20:00:00,4.186
2024-09-06T21:00:00,3.898
2024-09-06T22:00:00,4.319
2024-09-06T23:00:00,3.657
2024-09-07T00:00:00,4.002
2024-09-07T01:00:00,4.779
2024-09-07T02:00:00,4.067
2024-09-07T03:00:00,4.43
2024-09-07T04:00:00,4.027
2024-09-07T05:00:00,4.174
2024-09-07T06:00:00,3.983
2024-09-07T07:00:00,3.949
2024-09-07T08:00:00,3.766
2024-09-07T09:00:00,4.129
2024-09-07T10:00:00,3.745
2024-09-07T11:00:00,4.2
2024-09-07T12:00:00,4.326
2024-09-07T13:00:00,4.11
2024-09-07T14:00:00,3.914
2024-09-07T15:00:00,4.136
2024-09-07T16:00:00,3.907
2024-09-07T17:00:00,4.281
2024-09-07T18:00:00,3.451
2024-09-07T19:00:00,3.899
2024-09-07T20:00:00,3.403
2024-09-07T21:00:00,3.551
2024-09-07T22:00:00,4.409
2024-09-07T23:00:00,4.269
2024-09-08T00:00:00,3.784
2024-09-08T01:00:00,3.549
2024-09-08T02:00:00,3.111
2024-09-08T03:00:00,3.837
2024-09-08T04:00:00,4.726
2024-09-08T05:00:00,4.13
2024-09-08T06:00:00,3.832
2024-09-08T07:00:00,4.14
2024-09-08T08:00:00,3.532
