timestamp,temperature_celsius
2024-09-01T08:00:00,4.338
2024-09-01T09:00:00,3.316
2024-09-01T10:00:00,3.551
2024-09-01T11:00:00,3.723
2024-09-01T12:00:00,4.438
2024-09-01T13:00:00,4.085
2024-09-01T14:00:00,4.23
2024-09-01T15:00:00,3.658
2024-09-01T16:00:00,3.664
2024-09-01T17:00:00,4.134
2024-09-01T18:00:00,4.017
2024-09-01T19:00:00,4.165
2024-09-01T20:00:00,3.944
2024-09-01T21:00:00,4.083
2024-09-01T22:00:00,4.047
2024-09-01T23:00:00,4.233
2024-09-02T00:00:00,4.242
2024-09-02T01:00:00,3.514
2024-09-02T02:00:00,3.326
2024-09-02T03:00:00,4.301
2024-09-02T04:00:00,4.356
2024-09-02T05:00:00,3.694
2024-09-02T06:00:00,3.442
2024-09-02T07:00:00,4.03
2024-09-02T08:00:00,4.279
2024-09-02T09:00:00,4.539
2024-09-02T10:00:00,4.155
2024-09-02T11:00:00,3.888
2024-09-02T12:00:00,3.732
2024-09-02T13:00:00,4.003
2024-09-02T14:00:00,3.91
2024-09-02T15:00:00,3.695
2024-09-02T16:00:00,4.615
2024-09-02T17:00:00,4.536
2024-09-02T18:00:00,4.341
2024-09-02T19:00:00,3.724
2024-09-02T20:00:00,0.417
2024-09-02T21:00:00,0.444
2024-09-02T22:00:00,0.459
2024-09-02T23:00:00,4.375
2024-09-03T00:00:00,4.191
2024-09-03T01:00:00,4.222
2024-09-03T02:00:00,4.191
2024-09-03T03:00:00,4.102
2024-09-03T04:00:00,3.465
2024-09-03T05:00:00,4.025
2024-09-03T06:00:00,3.833
2024-09-03T07:00:00,3.616
2024-09-03T08:00:00,4.505
2024-09-03T09:00:00,4.519
2024-09-03T10:00:00,4.408
2024-09-03T11:00:00,4.077
2024-09-03T12:00:00,4.405
2024-09-03T13:00:00,4.004
2024-09-03T14:00:00,4.061
2024-09-03T15:00:00,3.672
2024-09-03T16:00:00,4.119
2024-09-03T17:00:00,4.018
2024-09-03T18:00:00,3.609
2024-09-03T19:00:00,3.985
2024-09-03T20:00:00,3.976
2024-09-03T21:00:00,4.539
2024-09-03T22:00:00,4.268
2024-09-03T23:00:00,4.003
2024-09-04T00:00:00,4.075
2024-09-04T01:00:00,4.013
2024-09-04T02:00:00,3.939
2024-09-04T03:00:00,3.675
2024-09-04T04:00:00,3.955
2024-09-04T05:00:00,3.776
2024-09-04T06:00:00,3.625
2024-09-04T07:00:00,4.153
2024-09-04T08:00:00,4.117
2024-09-04T09:00:00,3.464
2024-09-04T10:00:00,3.963
2024-09-04T11:00:00,4.299
2024-09-04T12:00:00,4.318
2024-09-04T13:00:00,4.308
2024-09-04T14:00:00,4.012
2024-09-04T15:00:00,3.746
2024-09-04T16:00:00,3.675
2024-09-04T17:00:00,4.103
2024-09-04T18:00:00,4.114
2024-09-04T19:00:00,4.386
2024-09-04T20:00:00,4.33
2024-09-04T21:00:00,3.96
2024-09-04T22:00:00,3.627
2024-09-04T23:00:00,3.904
2024-09-05T00:00:00,4.065
2024-09-05T01:00:00,3.939
2024-09-05T02:00:00,3.827
2024-09-05T03:00:00,4.076
2024-09-05T04:00:00,3.849
2024-09-05T05:00:00,3.812
2024-09-05T06:00:00,4.093
2024-09-05T07:00:00,3.879
2024-09-05T08:00:00,4.073
2024-09-05T09:00:00,4.082
2024-09-05T10:00:00,3.658
